,Unnamed: 0,amz_url,Title,Category,Selling Price,MRP,Seller Name,Product Details,Description,style_id,brand
78,78,https://www.amazon.in/dp/B09XXFGWVJ,JUNEBERRY® Star Wars All Over Printed Half Sleeve Regular Fit T-Shirt for Women/Girls…,"Clothing & Accessories
›
Women
›
Western Wear
›
Tops, T-Shirts & Shirts
›
T-Shirts",499,"₹1,199",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 250 Grams
Date First Available : 14 April 2022
ASIN : B09XXFGWVJ
Item part number : T_SW2227_BL
Country of Origin : India
Department : Women
Item Weight : 250 g
Net Quantity : 1.00 count",na,T_SW2227_BL,juneberry
79,79,https://www.amazon.in/dp/B09XXYXHQ3,Veirdo 100% Cotton Original Star Wars Stormtrooper Tee Regular Fit Round Neck Half Sleeves Army Mask Printed T-Shirt for Men & Boys (T_SW3052_BL),"Clothing & Accessories
›
Men
›
T-Shirts & Polos
›
T-Shirts",489,"₹1,199",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Delivered by Amazon.,"Product Dimensions : 27 x 25 x 2 cm; 200 Grams
Date First Available : 14 April 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B09XXYXHQ3
Item part number : T_SW3052_BL_L
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd, Awesomefab Shopping Private Limited
Item Weight : 200 g
Item Dimensions LxWxH : 27 x 25 x 2 Centimeters
Generic Name : T-Shirt",na,T_SW3052_BL_L,veirdo
80,80,https://www.amazon.in/dp/B0B4PGT95S,"Veirdo Cotton Half Sleeve Printed Oversized T-Shirts for Men, Drop Shoulder Tshirt, Baggy T Shirts for Men, Cool Attractive Drop Shoulder Loose Fit T Shirts for Men & Boys","Clothing & Accessories
›
Men
›
T-Shirts & Polos
›
T-Shirts",449,"₹1,199",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 28 x 21.4 x 3 cm; 230 Grams
Date First Available : 21 June 2022
ASIN : B0B4PGT95S
Item part number : UNI_100_OS_VEIRDO_RB_L
Country of Origin : India
Department : Men
Item Weight : 230 g
Net Quantity : 1.00 count",na,UNI_100_OS_VEIRDO_RB_L,veirdo
81,81,https://www.amazon.in/dp/B0BLWC4L47,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWC4L47
Item model number : VSH01AGCH028
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01AGCH028,veirdo
82,82,https://www.amazon.in/dp/B0BLW84TQH,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW84TQH
Item model number : VSH01BGCH022
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01BGCH022,veirdo
83,83,https://www.amazon.in/dp/B0BLWDGBHY,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Abstract Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWDGBHY
Item model number : VSH01BKPT002
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01BKPT002,veirdo
84,84,https://www.amazon.in/dp/B0BLLMMBVS,"Veirdo® Shirt for Men, Cotton Regular Fit Half-Sleeve, Floral Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Trendz Fashion Exports
ASIN : B0BLLMMBVS
Item model number : VSH01BKPT007
Country of Origin : India
Department : Men
Manufacturer : Trendz Fashion Exports, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01BKPT007,veirdo
85,85,https://www.amazon.in/dp/B0BLW8P23S,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW8P23S
Item model number : VSH01BLCH016
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01BLCH016,veirdo
86,86,https://www.amazon.in/dp/B0BLWMF2BH,"Veirdo Shirt for Men, Cotton Regular Fit Half-Sleeve, Floral Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",799,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 180 Grams
Date First Available : 9 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWMF2BH
Item model number : VSH01BLPT036
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01BLPT036,veirdo
87,87,https://www.amazon.in/dp/B0BM51ZWMY,"Veirdo® Shirt for Men, Cotton Regular Fit Half-Sleeve, Floral Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",799,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BM51ZWMY
Item model number : VSH01BRPT035
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01BRPT035,veirdo
88,88,https://www.amazon.in/dp/B0BM52FG44,"Veirdo® Shirt for Men, Cotton Regular Fit Half-Sleeve, Botanical Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",799,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BM52FG44
Item model number : VSH01BRPT037
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01BRPT037,veirdo
89,89,https://www.amazon.in/dp/B0BLLNS6BH,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 21.8 x 16.9 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Trendz Fashion Exports
ASIN : B0BLLNS6BH
Item model number : VSH01DBCH020
Country of Origin : India
Department : Men
Manufacturer : Trendz Fashion Exports, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01DBCH020,veirdo
90,90,https://www.amazon.in/dp/B0BLWDHN49,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWDHN49
Item model number : VSH01GRCH014
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01GRCH014,veirdo
91,91,https://www.amazon.in/dp/B0BLLLYYFK,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Trendz Fashion Exports
ASIN : B0BLLLYYFK
Item model number : VSH01GRCH023
Country of Origin : India
Department : Men
Manufacturer : Trendz Fashion Exports, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01GRCH023,veirdo
92,92,https://www.amazon.in/dp/B0BLWB7X8L,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWB7X8L
Item model number : VSH01GRCH026
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01GRCH026,veirdo
93,93,https://www.amazon.in/dp/B0BLW8XV6L,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW8XV6L
Item model number : VSH01GRCH030
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01GRCH030,veirdo
94,94,https://www.amazon.in/dp/B0BLWBNYPC,"Veirdo Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWBNYPC
Item model number : VSH01GRCH033
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01GRCH033,veirdo
95,95,https://www.amazon.in/dp/B0BLLL5DHV,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Trendz Fashion Exports
ASIN : B0BLLL5DHV
Item model number : VSH01GYCH010
Country of Origin : India
Department : Men
Manufacturer : Trendz Fashion Exports, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01GYCH010,veirdo
96,96,https://www.amazon.in/dp/B0BLW9QT2R,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 17.4 x 15.9 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW9QT2R
Item model number : VSH01GYCH031
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01GYCH031,veirdo
97,97,https://www.amazon.in/dp/B0BM51DQ7Y,"Veirdo® Shirt for Men, Cotton Regular Fit Half-Sleeve, Geometric Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 2 cm; 200 Grams
Date First Available : 6 November 2022
Manufacturer : Trendz Fashion Exports
ASIN : B0BM51DQ7Y
Item model number : VSH01GYPT004
Country of Origin : India
Department : Men
Manufacturer : Trendz Fashion Exports, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 200 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01GYPT004,veirdo
98,98,https://www.amazon.in/dp/B0BLW9M3CX,"Veirdo® Shirt for Men, Cotton Regular Fit Half-Sleeve, Botanical Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",799,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW9M3CX
Item model number : VSH01GYPT038
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01GYPT038,veirdo
99,99,https://www.amazon.in/dp/B0BLLLBR95,"Veirdo Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Trendz Fashion Exports
ASIN : B0BLLLBR95
Item model number : VSH01MRCH011
Country of Origin : India
Department : Men
Manufacturer : Trendz Fashion Exports, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01MRCH011,veirdo
100,100,https://www.amazon.in/dp/B0BLW941SN,Veirdo® Cotton Blend Regular Fit Stylish Latest Casual Wear Full Sleeves Maroon Checks Shirt for Men & Boys,"Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW941SN
Item model number : VSH01MRCH018
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01MRCH018,veirdo
101,101,https://www.amazon.in/dp/B0BLWDBMW3,"Veirdo® Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 12 x 10 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWDBMW3
Item model number : VSH01MRCH034
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01MRCH034,veirdo
102,102,https://www.amazon.in/dp/B0BM52QYXL,"Veirdo Shirt for Men, Cotton Regular Fit Full-Sleeves, Floral Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 25 x 18 x 8 cm; 260 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BM52QYXL
Item model number : VSH01MRPT001
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 260 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01MRPT001,veirdo
103,103,https://www.amazon.in/dp/B0BLLMW24L,"Veirdo® Shirt for Men, Cotton Regular Fit Short-Sleeve, Floral Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 4 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Trendz Fashion Exports
ASIN : B0BLLMW24L
Item model number : VSH01NYPT003
Country of Origin : India
Department : Men
Manufacturer : Trendz Fashion Exports, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01NYPT003,veirdo
104,104,https://www.amazon.in/dp/B0BLW8ZBQZ,"Veirdo Shirt for Men, Cotton Regular Fit Short-Sleeve, Floral Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",899,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLW8ZBQZ
Item model number : VSH01NYPT008
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01NYPT008,veirdo
105,105,https://www.amazon.in/dp/B0BLWB96HV,"Veirdo® Shirt for Men, Cotton Regular Fit Short-Sleeve, Geometric Printed Shirt","Clothing & Accessories
›
Men
›
Shirts
›
Casual Shirts",799,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 180 Grams
Date First Available : 6 November 2022
Manufacturer : Awesome Fab Shopping Pvt Ltd
ASIN : B0BLWB96HV
Item model number : VSH01NYPT039
Country of Origin : India
Department : Men
Manufacturer : Awesome Fab Shopping Pvt Ltd, Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Packer : Marketed By : Awesome Fab Shopping Pvt Ltd 01/A 1st Floor, ANZ Infinity, Near Ranipur Church, Narol Ahmedabad - 382405
Item Weight : 180 g
Net Quantity : 1.00 count
Generic Name : Shirt",na,VSH01NYPT039,veirdo
